市州代码,市州名称,招录机关名称,招录职位名称,招录职位编码,缴费状况（缴费人数与招录名额的比例区间）
15101,成都市,崇州市,崇州市普查中心-统计分析,26301260,≥ 5:1 且 < 30:1
15101,成都市,金堂县,金堂县执法大队-综合执法,26201275,≥ 5:1 且 < 30:1
15101,成都市,金堂县,金堂县综合行政执法大队-综合执法（一）,26201276,≥ 5:1 且 < 30:1
15101,成都市,金堂县,金堂县综合行政执法大队-综合执法（二）,26201277,≥ 5:1 且 < 30:1
15101,成都市,金堂县,金堂县街道机关（一）-产业发展,26301265,≥ 5:1 且 < 30:1
15101,成都市,金堂县,金堂县街道机关（二）-产业发展,26301266,≥ 5:1 且 < 30:1
15101,成都市,金堂县,金堂县街道机关（三）-产业发展,26301267,≥ 5:1 且 < 30:1
15101,成都市,金堂县,金堂县街道机关（四）-产业发展,26301268,≥ 5:1 且 < 30:1
15101,成都市,金堂县,金堂县街道机关（五）-产业发展,26301269,≥ 5:1 且 < 30:1
15101,成都市,金堂县,金堂县乡镇机关-产业发展,26301270,≥ 5:1 且 < 30:1
15101,成都市,金堂县,金堂县普查中心-数据分析,26301271,≥ 5:1 且 < 30:1
15101,成都市,金堂县,金堂县医疗保障中心-数据分析,26301272,≥ 5:1 且 < 30:1
15101,成都市,金堂县,金堂县社会保险事业服务中心-社保服务,26301273,≥ 5:1 且 < 30:1
15101,成都市,金堂县,金堂县总工会-财务管理,26301274,≥ 50:1 且 < 100:1
15101,成都市,大邑县,大邑县市场监管综合行政执法大队-市场监管执法（一）,26201278,≥ 5:1 且 < 30:1
15101,成都市,大邑县,大邑县市场监管综合行政执法大队-市场监管执法（二）,26201279,≥ 5:1 且 < 30:1
15101,成都市,大邑县,大邑县综合行政执法大队-综合执法（一）,26201280,< 5:1
15101,成都市,大邑县,大邑县综合行政执法大队-综合执法（二）,26201281,≥ 5:1 且 < 30:1
15101,成都市,大邑县,大邑县参公执法单位（一）-综合执法,26201282,≥ 5:1 且 < 30:1
15101,成都市,大邑县,大邑县参公执法单位（二）-综合执法,26201283,≥ 5:1 且 < 30:1
15101,成都市,大邑县,大邑县参照管理单位-综合管理,26301284,≥ 30:1 且 < 50:1
15101,成都市,大邑县,大邑县残疾人联合会-综合管理,26301285,< 5:1
15101,成都市,大邑县,大邑县街道机关（一）-综合管理,26301286,≥ 5:1 且 < 30:1
15101,成都市,大邑县,大邑县街道机关（二）-综合管理,26301287,≥ 5:1 且 < 30:1
15101,成都市,大邑县,大邑县乡镇机关（一）-综合管理,26301288,≥ 5:1 且 < 30:1
15101,成都市,大邑县,大邑县乡镇机关（二）-综合管理,26301289,< 5:1
15101,成都市,蒲江县,蒲江县行政执法机构（一）-行政执法,26201292,≥ 5:1 且 < 30:1
15101,成都市,蒲江县,蒲江县行政执法机构（二）-行政执法,26201293,≥ 5:1 且 < 30:1
15101,成都市,蒲江县,蒲江县行政执法机构（三）-行政执法,26201294,≥ 5:1 且 < 30:1
15101,成都市,蒲江县,蒲江县行政执法机构（四）-行政执法,26201295,< 5:1
15101,成都市,蒲江县,蒲江县史志办公室-机关党建,26301290,< 5:1
15101,成都市,蒲江县,蒲江县参照管理单位-业务管理,26301291,≥ 5:1 且 < 30:1
15101,成都市,蒲江县,蒲江县街道机关（一）-综合管理,26301296,≥ 5:1 且 < 30:1
15101,成都市,蒲江县,蒲江县街道机关（二）-综合管理,26301297,≥ 5:1 且 < 30:1
15101,成都市,蒲江县,蒲江县乡镇机关（一）-综合管理,26301298,≥ 50:1 且 < 100:1
15101,成都市,蒲江县,蒲江县乡镇机关（二）-综合管理,26301299,≥ 100:1
15101,成都市,四川天府新区,四川天府新区街道机关（一）-综合管理,26301034,≥ 5:1 且 < 30:1
15101,成都市,四川天府新区,四川天府新区街道机关（二）-综合管理,26301035,≥ 30:1 且 < 50:1
15101,成都市,四川天府新区,四川天府新区街道机关（三）-规划建设,26301036,≥ 30:1 且 < 50:1
15101,成都市,四川天府新区,四川天府新区街道机关（四）-规划建设,26301037,≥ 30:1 且 < 50:1
15101,成都市,成都东部新区,成都东部新区街道机关（一）-综合管理,26301038,≥ 5:1 且 < 30:1
15101,成都市,成都东部新区,成都东部新区街道机关（二）-综合管理,26301039,≥ 30:1 且 < 50:1
15101,成都市,成都东部新区,成都东部新区街道机关（三）-综合管理,26301040,≥ 5:1 且 < 30:1
15101,成都市,成都东部新区,成都东部新区街道机关（四）-综合管理,26301041,≥ 5:1 且 < 30:1
15101,成都市,成都东部新区,成都东部新区乡镇机关（一）-综合管理,26301042,< 5:1
15101,成都市,成都东部新区,成都东部新区乡镇机关（二）-综合管理,26301043,≥ 5:1 且 < 30:1
15101,成都市,成都市县（市、区）司法局,局机关-法治建设（一）,31201001,< 5:1
15101,成都市,成都市县（市、区）司法局,局机关-法治建设（二）,31201002,< 5:1
15101,成都市,成都市县（市、区）司法局,局机关-法治建设（三）,31201003,< 5:1
15101,成都市,成都市县（市、区）司法局,局机关-法治建设（四）,31201004,≥ 5:1 且 < 30:1
15101,成都市,成都市县（市、区）司法局,局机关-法治建设（五）,31201005,≥ 5:1 且 < 30:1
15101,成都市,成都市县（市、区）司法局,局机关-法治建设（六）,31201006,≥ 5:1 且 < 30:1
15101,成都市,成都市县（市、区）司法局,局机关-法治建设（七）,31201007,≥ 5:1 且 < 30:1
15101,成都市,成都市县（市、区）司法局,局机关-法治建设（八）,31201008,< 5:1
15101,成都市,成都市县（市、区）司法局,局机关-法治建设（九）,31201009,≥ 5:1 且 < 30:1
15101,成都市,成都市县（市、区）司法局,局机关-金融财会（一）,31201010,≥ 5:1 且 < 30:1
15101,成都市,成都市县（市、区）司法局,局机关-金融财会（二）,31201011,≥ 30:1 且 < 50:1
15101,成都市,成都市县（市、区）司法局,局机关-金融财会（三）,31201012,≥ 5:1 且 < 30:1
15101,成都市,成都市县（市、区）司法局,局机关-信息通信,31201013,≥ 50:1 且 < 100:1
15101,成都市,成都市县（市、区）司法局,司法所-司法助理员（一）,31201014,< 5:1
15101,成都市,成都市县（市、区）司法局,司法所-司法助理员（二）,31201015,< 5:1
15101,成都市,成都市县（市、区）司法局,司法所-司法助理员（三）,31201016,< 5:1
15101,成都市,成都市县（市、区）司法局,司法所-司法助理员（四）,31201017,< 5:1
15101,成都市,成都市县（市、区）司法局,司法所-司法助理员（五）,31201018,< 5:1
15101,成都市,成都市县（市、区）司法局,司法所-司法助理员（六）,31201019,< 5:1
15101,成都市,成都市县（市、区）司法局,司法所-司法助理员（七）,31201020,≥ 5:1 且 < 30:1
15101,成都市,成都市县（市、区）司法局,司法所-司法助理员（八）,31201021,≥ 5:1 且 < 30:1
15101,成都市,成都市中级人民法院,审判业务部门-法官助理（一）,33201001,< 5:1
15101,成都市,成都市中级人民法院,审判业务部门-法官助理（二）,33201002,< 5:1
15101,成都市,成都市中级人民法院,审判业务部门-法官助理（三）,33201003,< 5:1
15101,成都市,成都市中级人民法院,审判业务部门-法官助理（四）,33201004,< 5:1
15101,成都市,成都市中级人民法院,审判业务部门-法官助理（五）,33201005,< 5:1
15101,成都市,成都市中级人民法院,审判业务部门-法官助理（六）,33201006,< 5:1
15101,成都市,成都市中级人民法院,司法警察支队（大队）-司法警察,33201007,< 5:1
15101,成都市,成都市辖区基层法院,审判业务部门-法官助理（一）,33201008,< 5:1
15101,成都市,成都市辖区基层法院,审判业务部门-法官助理（二）,33201009,≥ 5:1 且 < 30:1
15101,成都市,成都市辖区基层法院,审判业务部门-法官助理（三）,33201010,≥ 5:1 且 < 30:1
15101,成都市,成都市辖区基层法院,审判业务部门-法官助理（四）,33201011,≥ 5:1 且 < 30:1
15101,成都市,成都市辖区基层法院,审判业务部门-法官助理（五）,33201012,< 5:1
15101,成都市,成都市辖区基层法院,审判业务部门-法官助理（六）,33201013,< 5:1
15101,成都市,成都市辖区基层法院,审判业务部门-法官助理（七）,33201014,≥ 5:1 且 < 30:1
15101,成都市,成都市辖区基层法院,审判业务部门-法官助理（八）,33201015,< 5:1
15101,成都市,成都市辖区基层法院,审判业务部门-法官助理（九）,33201016,≥ 5:1 且 < 30:1
15101,成都市,成都市辖区基层法院,审判业务部门-法官助理（十）,33201017,≥ 5:1 且 < 30:1
15101,成都市,成都市辖区基层法院,审判业务部门-法官助理（十一）,33201018,≥ 5:1 且 < 30:1
15101,成都市,成都市辖区基层法院,审判业务部门-法官助理（十二）,33201019,< 5:1
15101,成都市,成都市辖区基层法院,审判业务部门-法官助理（十三）,33201020,< 5:1
15101,成都市,成都市辖区基层法院,审判业务部门-法官助理（十四）,33201021,< 5:1
15101,成都市,成都市辖区基层法院,审判业务部门-法官助理（十五）,33201022,< 5:1
15101,成都市,成都市辖区基层法院,审判业务部门-法官助理（十六）,33201023,< 5:1
15101,成都市,成都市辖区基层法院,审判业务部门-法官助理（十七）,33201024,< 5:1
15101,成都市,成都市辖区基层法院,审判业务部门-法官助理（十八）,33201025,≥ 5:1 且 < 30:1
15101,成都市,成都市辖区基层法院,审判业务部门-法官助理（十九）,33201026,< 5:1
15101,成都市,成都市辖区基层法院,审判业务部门-法官助理（二十）,33201027,< 5:1
15101,成都市,成都市辖区基层法院,综合行政部门-司法行政人员,33201028,≥ 50:1 且 < 100:1
15101,成都市,成都市辖区基层法院,综合行政部门-司法行政人员（财务）,33201029,≥ 5:1 且 < 30:1
15101,成都市,成都市辖区基层法院,综合行政部门-司法行政人员（党务）,33201030,≥ 5:1 且 < 30:1
15101,成都市,成都市辖区基层法院,综合行政部门-司法行政人员（计算机）,33201031,≥ 5:1 且 < 30:1
15101,成都市,成都市辖区基层法院,司法警察支队（大队）-司法警察（一）,33201032,≥ 50:1 且 < 100:1
15101,成都市,成都市辖区基层法院,司法警察支队（大队）-司法警察（二）,33201033,≥ 30:1 且 < 50:1
15101,成都市,成都市辖区基层法院,司法警察支队（大队）-司法警察（三）,33201034,< 5:1
15101,成都市,成都市辖区基层法院,司法警察支队（大队）-司法警察（四）,33201035,≥ 30:1 且 < 50:1
15101,成都市,成都市辖区基层法院,司法警察支队（大队）-司法警察（五）,33201036,≥ 5:1 且 < 30:1
15101,成都市,成都市辖区基层法院,司法警察支队（大队）-司法警察（六）,33201037,< 5:1
15101,成都市,四川天府新区人民检察院,检察业务部门-检察官助理,34201001,< 5:1
15101,成都市,成都高新区人民检察院,检察业务部门-检察官助理,34201002,< 5:1
15101,成都市,成都市锦江区人民检察院,检察业务部门-检察官助理（一）,34201003,≥ 5:1 且 < 30:1
15101,成都市,成都市锦江区人民检察院,检察业务部门-检察官助理（二）,34201004,≥ 5:1 且 < 30:1
15101,成都市,成都市青羊区人民检察院,检察业务部门-检察官助理（一）,34201005,≥ 5:1 且 < 30:1
15101,成都市,成都市青羊区人民检察院,检察业务部门-检察官助理（二）,34201006,≥ 5:1 且 < 30:1
15101,成都市,成都市青羊区人民检察院,检察辅助部门-司法警察,34201007,≥ 50:1 且 < 100:1
15101,成都市,成都市金牛区人民检察院,综合行政部门-司法行政人员（财务）,34201008,≥ 30:1 且 < 50:1
15101,成都市,成都市武侯区人民检察院,检察业务部门-检察官助理（一）,34201009,≥ 5:1 且 < 30:1
15101,成都市,成都市武侯区人民检察院,检察业务部门-检察官助理（二）,34201010,≥ 5:1 且 < 30:1
15101,成都市,成都市成华区人民检察院,检察业务部门-检察官助理（一）,34201011,< 5:1
15101,成都市,成都市成华区人民检察院,检察业务部门-检察官助理（二）,34201012,≥ 5:1 且 < 30:1
15101,成都市,成都市龙泉驿区人民检察院,检察业务部门-检察官助理,34201013,≥ 5:1 且 < 30:1
15101,成都市,成都市青白江区人民检察院,检察业务部门-检察官助理（一）,34201014,< 5:1
15101,成都市,成都市青白江区人民检察院,检察业务部门-检察官助理（二）,34201015,≥ 5:1 且 < 30:1
15101,成都市,成都市新都区人民检察院,检察业务部门-检察官助理（一）,34201016,< 5:1
15101,成都市,成都市新都区人民检察院,检察业务部门-检察官助理（二）,34201017,≥ 5:1 且 < 30:1
15101,成都市,成都市新都区人民检察院,检察业务部门-检察官助理（三）,34201018,< 5:1
15101,成都市,成都市温江区人民检察院,检察业务部门-检察官助理,34201019,≥ 5:1 且 < 30:1
15101,成都市,成都市双流区人民检察院,检察业务部门-检察官助理（一）,34201020,≥ 30:1 且 < 50:1
15101,成都市,成都市双流区人民检察院,检察业务部门-检察官助理（二）,34201021,≥ 50:1 且 < 100:1
15101,成都市,成都市郫都区人民检察院,检察业务部门-检察官助理,34201022,≥ 5:1 且 < 30:1
15101,成都市,简阳市人民检察院,检察业务部门-检察官助理（一）,34201023,≥ 5:1 且 < 30:1
15101,成都市,简阳市人民检察院,检察业务部门-检察官助理（二）,34201024,< 5:1
15101,成都市,简阳市人民检察院,检察业务部门-检察官助理（三）,34201025,≥ 5:1 且 < 30:1
15101,成都市,都江堰市人民检察院,检察业务部门-检察官助理（一）,34201026,< 5:1
15101,成都市,都江堰市人民检察院,检察业务部门-检察官助理（二）,34201027,< 5:1
15101,成都市,都江堰市人民检察院,检察辅助部门-司法警察,34201028,≥ 5:1 且 < 30:1
15101,成都市,彭州市人民检察院,检察业务部门-检察官助理（一）,34201029,< 5:1
